queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time,hour,time_period,is_weekend
1097,14,21,5,8.2,2,Wednesday,12:50,13.4,4.0,40.1,12,Afternoon,False
1098,8,11,3,8.4,1,Wednesday,13:05,8.4,7.1,34.3,13,Afternoon,False
1099,11,18,5,6.9,0,Monday,21:55,8.2,8.5,18.2,21,Night,False
1100,11,16,4,9.6,0,Saturday,16:05,10.2,21.1,38.6,16,Afternoon,True
1101,6,10,3,8.3,0,Tuesday,16:50,8.0,15.9,22.6,16,Afternoon,False
1102,4,9,5,7.5,0,Wednesday,09:57,10.7,2.7,7.0,9,Morning,False
1103,4,6,2,5.0,0,Thursday,10:52,8.3,12.5,11.5,10,Morning,False
1104,14,19,3,6.3,1,Tuesday,12:55,9.1,10.4,41.0,12,Afternoon,False
1105,5,11,4,5.7,2,Wednesday,16:25,9.1,15.1,18.2,16,Afternoon,False
1106,4,10,5,7.9,0,Sunday,12:05,10.3,23.2,12.5,12,Afternoon,True
1107,7,11,4,7.2,1,Wednesday,09:22,6.9,25.7,18.8,9,Morning,False
1108,8,13,4,10.1,2,Saturday,13:42,11.0,14.7,44.5,13,Afternoon,True
1109,5,9,2,8.7,0,Thursday,20:45,8.7,38.5,28.0,20,Evening,False
1110,11,17,5,3.6,0,Thursday,19:39,8.1,4.4,12.3,19,Evening,False
1111,11,16,3,4.8,0,Tuesday,21:17,10.1,14.2,17.0,21,Night,False
1112,18,25,5,10.1,0,Monday,19:32,12.3,29.3,54.0,19,Evening,False
1113,12,16,4,9.7,1,Friday,07:52,8.4,21.7,39.8,7,Morning,False
1114,3,11,4,3.8,0,Thursday,10:01,7.7,0.0,3.5,10,Morning,False
1115,9,15,4,4.3,0,Sunday,12:54,7.0,5.3,13.4,12,Afternoon,True
1116,6,9,3,3.6,1,Wednesday,18:07,5.4,12.0,10.8,18,Evening,False
1117,13,16,3,4.9,1,Saturday,19:43,11.2,13.0,35.1,19,Evening,True
1118,6,12,5,10.5,1,Friday,15:16,11.6,19.0,22.4,15,Afternoon,False
1119,7,12,4,6.2,1,Friday,16:29,9.0,12.8,20.5,16,Afternoon,False
1120,9,13,4,3.8,1,Wednesday,13:30,8.0,15.4,14.2,13,Afternoon,False
1121,10,18,4,9.6,1,Wednesday,10:29,9.3,21.0,32.0,10,Morning,False
1122,8,12,3,7.2,1,Wednesday,12:10,10.5,17.1,29.6,12,Afternoon,False
1123,11,15,3,3.6,0,Tuesday,10:08,8.4,25.0,20.1,10,Morning,False
1124,6,12,4,5.4,0,Thursday,10:39,10.7,4.6,11.5,10,Morning,False
1125,8,11,2,6.0,2,Tuesday,10:22,8.1,26.4,36.8,10,Morning,False
1126,12,19,5,18.1,0,Thursday,15:16,11.2,14.8,55.8,15,Afternoon,False
1127,6,9,3,11.6,0,Sunday,15:42,7.9,32.2,39.0,15,Afternoon,True
1128,12,16,4,7.3,1,Tuesday,14:55,8.4,27.8,32.3,14,Afternoon,False
1129,11,16,4,5.9,2,Friday,08:01,5.7,4.1,24.0,8,Morning,False
1130,6,11,4,8.0,0,Saturday,15:43,11.5,9.6,15.3,15,Afternoon,True
1131,10,17,4,7.9,0,Wednesday,07:51,9.3,10.3,21.8,7,Morning,False
1132,12,16,4,3.8,0,Thursday,21:43,8.6,0.0,13.3,21,Night,False
1133,12,18,3,7.0,1,Friday,12:05,5.6,8.1,45.6,12,Afternoon,False
1134,18,23,3,6.2,0,Thursday,19:05,8.0,18.8,47.6,19,Evening,False
1135,6,10,3,7.5,0,Friday,20:14,6.1,30.9,22.1,20,Evening,False
1136,7,13,4,10.3,1,Wednesday,08:54,8.7,3.5,21.5,8,Morning,False
1137,6,13,5,5.3,0,Monday,05:27,8.2,3.4,8.0,5,Night,False
1138,8,14,4,7.1,1,Monday,23:08,7.6,15.0,14.9,23,Night,False
1139,4,12,5,6.5,0,Friday,08:16,7.9,1.6,6.8,8,Morning,False
1140,10,13,3,4.9,1,Wednesday,09:29,8.3,7.2,22.7,9,Morning,False
1141,5,9,3,12.8,0,Monday,05:01,8.7,24.4,22.0,5,Night,False
1142,8,11,3,7.9,0,Wednesday,08:09,5.3,14.5,20.6,8,Morning,False
1143,1,5,4,9.6,2,Tuesday,08:46,5.9,12.4,11.5,8,Morning,False
1144,14,18,4,4.7,0,Saturday,12:43,12.6,13.5,27.1,12,Afternoon,True
1145,14,18,3,5.2,2,Tuesday,11:13,9.3,6.6,36.0,11,Morning,False
1146,4,7,3,5.5,1,Friday,08:07,6.1,11.3,10.3,8,Morning,False
1147,11,17,4,9.6,1,Sunday,09:07,8.0,10.2,29.7,9,Morning,True
1148,7,9,2,10.1,1,Friday,00:13,7.7,16.6,34.1,0,Night,False
1149,9,13,4,11.8,0,Sunday,07:20,11.8,19.2,44.2,7,Morning,True
1150,11,17,5,8.6,0,Saturday,20:15,6.4,19.2,28.1,20,Evening,True
1151,12,18,5,8.0,0,Tuesday,15:57,13.0,6.3,26.9,15,Afternoon,False
1152,10,14,3,10.5,0,Wednesday,09:02,12.0,23.8,37.4,9,Morning,False
1153,15,21,5,11.0,0,Saturday,17:46,13.2,16.1,49.4,17,Evening,True
1154,15,19,4,9.8,0,Tuesday,14:50,8.6,18.8,48.6,14,Afternoon,False
1155,10,15,4,3.4,1,Thursday,16:22,13.0,8.1,12.4,16,Afternoon,False
1156,8,12,4,8.2,0,Sunday,17:28,11.3,18.2,23.0,17,Evening,True
1157,6,13,4,4.6,0,Sunday,13:18,7.1,13.8,5.8,13,Afternoon,True
1158,4,8,4,2.0,0,Friday,10:55,8.0,14.8,3.2,10,Morning,False
1159,12,17,3,9.9,0,Sunday,17:40,17.7,25.8,53.0,17,Evening,True
1160,17,21,3,4.4,1,Wednesday,20:27,12.4,10.1,34.2,20,Evening,False
1161,12,17,3,8.0,3,Wednesday,19:12,12.3,29.8,57.0,19,Evening,False
1162,8,13,3,7.6,0,Friday,14:04,6.7,33.0,31.4,14,Afternoon,False
1163,4,7,3,10.5,0,Thursday,13:05,8.0,29.2,23.6,13,Afternoon,False
1164,12,16,4,7.2,0,Monday,20:15,11.2,14.9,28.7,20,Evening,False
1165,5,11,4,6.4,0,Friday,01:30,4.5,5.4,7.4,1,Night,False
1166,10,17,6,4.8,0,Monday,07:02,15.1,0.1,7.7,7,Morning,False
1167,3,6,3,7.5,0,Sunday,07:37,6.5,9.9,9.3,7,Morning,True
1168,7,11,3,10.6,1,Thursday,10:29,8.6,28.6,37.1,10,Morning,False
1169,7,10,3,11.3,0,Wednesday,08:20,11.6,30.5,28.1,8,Morning,False
1170,9,14,3,3.3,0,Wednesday,20:38,7.6,14.5,13.5,20,Evening,False
1171,7,10,2,9.9,2,Tuesday,12:39,11.7,42.1,64.5,12,Afternoon,False
1172,11,16,5,6.8,0,Saturday,18:27,12.9,21.4,28.8,18,Evening,True
1173,6,10,2,6.9,0,Monday,23:46,5.6,9.4,20.8,23,Night,False
1174,12,17,5,4.2,0,Monday,10:00,11.2,0.0,16.6,10,Morning,False
1175,11,15,3,6.8,1,Friday,11:58,11.5,20.0,38.6,11,Morning,False
1176,11,15,2,8.7,1,Tuesday,10:14,9.7,20.9,61.0,10,Morning,False
1177,10,15,4,7.2,2,Saturday,20:12,7.5,15.1,27.8,20,Evening,True
1178,9,16,4,5.8,0,Sunday,13:15,13.3,0.0,17.4,13,Afternoon,True
1179,5,11,4,7.8,1,Friday,20:31,12.9,27.2,17.8,20,Evening,False
1180,12,15,3,8.2,0,Thursday,21:58,6.5,24.2,41.4,21,Night,False
1181,7,11,4,5.4,1,Wednesday,19:30,11.2,11.1,11.0,19,Evening,False
1182,8,14,6,8.6,3,Friday,09:16,7.1,7.6,26.0,9,Morning,False
1183,14,22,5,7.0,0,Saturday,19:09,10.7,14.3,28.3,19,Evening,True
1184,12,18,5,9.2,0,Saturday,14:54,15.2,4.1,34.5,14,Afternoon,True
1185,8,12,3,5.8,0,Thursday,17:42,10.1,17.5,26.7,17,Evening,False
1186,14,21,6,9.6,1,Friday,13:27,15.8,21.0,39.8,13,Afternoon,False
1187,8,13,4,10.8,1,Wednesday,09:22,6.8,16.1,25.4,9,Morning,False
1188,8,12,4,4.7,0,Saturday,15:56,7.2,14.8,15.3,15,Afternoon,True
1189,8,14,5,4.7,0,Saturday,17:42,6.0,0.0,10.6,17,Evening,True
1190,18,25,5,8.4,2,Saturday,07:43,11.8,25.1,48.1,7,Morning,True
1191,7,12,3,10.3,1,Tuesday,15:46,7.7,15.8,38.6,15,Afternoon,False
1192,7,10,3,10.4,0,Monday,19:38,12.6,35.4,39.6,19,Evening,False
1193,7,10,2,10.2,1,Tuesday,23:52,5.8,34.9,37.7,23,Night,False
1194,9,13,3,8.3,1,Friday,13:56,6.4,28.8,44.4,13,Afternoon,False
1195,4,7,1,9.5,0,Friday,04:10,2.8,50.6,32.3,4,Night,False
1196,10,15,4,4.1,2,Saturday,17:06,12.4,4.9,39.6,17,Evening,True
1197,12,18,3,5.5,1,Wednesday,19:53,9.7,26.1,34.8,19,Evening,False
1198,5,12,4,5.3,0,Saturday,01:52,2.3,7.7,6.7,1,Night,True
1199,11,18,6,10.6,1,Friday,18:50,11.0,23.1,33.4,18,Evening,False
1200,8,15,5,10.1,2,Saturday,20:11,11.1,17.5,33.1,20,Evening,True
1201,11,15,4,5.0,2,Saturday,21:39,14.2,10.7,21.8,21,Night,True
1202,8,13,3,9.8,1,Thursday,10:07,1.7,17.5,34.1,10,Morning,False
1203,6,11,4,6.1,1,Wednesday,20:42,3.5,21.0,16.7,20,Evening,False
1204,14,20,3,11.3,0,Wednesday,15:55,11.1,18.1,60.2,15,Afternoon,False
1205,11,14,3,4.4,0,Sunday,16:30,6.1,13.1,19.9,16,Afternoon,True
1206,9,14,4,8.8,0,Thursday,17:06,10.4,17.7,26.5,17,Evening,False
1207,11,14,3,9.0,0,Friday,10:26,5.3,18.5,43.0,10,Morning,False
1208,13,18,4,7.5,1,Monday,17:25,11.2,20.9,41.0,17,Evening,False
1209,6,12,3,10.9,0,Monday,06:54,7.3,21.3,25.2,6,Morning,False
1210,5,8,2,7.7,0,Tuesday,23:46,3.7,4.9,10.5,23,Night,False
1211,10,14,4,7.2,0,Saturday,00:01,7.6,5.2,16.4,0,Night,True
1212,5,8,2,12.7,1,Sunday,04:25,1.7,34.6,32.5,4,Night,True
1213,6,12,3,5.2,0,Friday,22:47,6.7,5.7,8.5,22,Night,False
1214,7,12,5,7.9,0,Sunday,09:16,6.4,7.3,7.9,9,Morning,True
1215,5,9,2,10.3,0,Wednesday,15:36,3.6,41.2,36.8,15,Afternoon,False
1216,5,11,5,7.9,0,Tuesday,17:56,6.8,27.4,13.8,17,Evening,False
1217,11,14,2,9.6,1,Tuesday,10:55,8.7,32.6,63.7,10,Morning,False
1218,9,15,5,5.7,1,Friday,11:03,11.9,6.5,16.0,11,Morning,False
1219,4,9,5,9.3,1,Sunday,17:07,6.5,14.3,13.7,17,Evening,True
1220,11,16,5,6.8,2,Friday,19:48,10.1,17.2,26.0,19,Evening,False
1221,3,8,5,6.6,0,Friday,14:23,11.8,14.2,6.5,14,Afternoon,False
1222,4,8,3,6.4,0,Sunday,18:23,2.4,17.7,14.5,18,Evening,True
1223,20,25,4,3.7,1,Saturday,17:12,10.7,0.0,30.3,17,Evening,True
1224,6,9,2,10.1,1,Sunday,20:38,10.6,31.2,39.5,20,Evening,True
1225,9,12,3,8.5,0,Tuesday,15:48,8.2,14.5,31.5,15,Afternoon,False
1226,7,13,6,8.3,1,Monday,19:34,12.2,12.6,23.0,19,Evening,False
1227,13,18,4,7.5,1,Saturday,17:22,14.7,21.1,34.3,17,Evening,True
1228,7,12,5,6.0,0,Thursday,19:52,11.6,1.8,10.2,19,Evening,False
1229,6,9,2,8.0,1,Friday,02:29,4.5,13.6,25.1,2,Night,False
1230,5,10,4,9.4,0,Wednesday,07:10,5.9,6.4,15.6,7,Morning,False
1231,8,13,5,8.3,0,Thursday,12:37,8.7,21.1,19.4,12,Afternoon,False
1232,12,18,6,7.4,0,Thursday,19:34,4.8,0.7,19.2,19,Evening,False
1233,8,14,4,4.2,0,Tuesday,19:40,9.5,0.0,10.5,19,Evening,False
1234,11,15,3,5.6,0,Wednesday,20:12,8.7,12.0,29.2,20,Evening,False
1235,18,24,5,9.2,2,Saturday,12:47,18.8,15.5,63.7,12,Afternoon,True
1236,5,12,5,4.5,0,Monday,00:12,8.4,4.9,4.6,0,Night,False
1237,4,6,2,6.4,1,Tuesday,08:43,6.1,11.5,13.3,8,Morning,False
1238,5,10,4,7.5,0,Tuesday,09:29,10.0,3.0,5.6,9,Morning,False
1239,7,11,4,6.6,0,Tuesday,12:23,9.0,10.3,19.1,12,Afternoon,False
1240,9,12,3,5.5,1,Tuesday,08:27,7.8,13.3,24.1,8,Morning,False
1241,10,15,4,4.9,2,Saturday,16:12,6.8,7.9,26.8,16,Afternoon,True
1242,7,11,3,7.0,0,Saturday,21:23,13.5,40.3,21.8,21,Night,True
1243,8,12,4,6.8,0,Sunday,12:49,6.7,15.9,16.6,12,Afternoon,True
1244,13,17,4,8.8,0,Friday,09:51,9.0,17.4,30.0,9,Morning,False
1245,7,11,4,6.4,1,Wednesday,08:03,5.6,6.2,16.1,8,Morning,False
1246,6,11,4,8.6,1,Thursday,09:15,5.8,4.1,16.9,9,Morning,False
1247,17,23,4,12.4,2,Saturday,14:02,10.6,29.5,92.2,14,Afternoon,True
1248,9,14,4,5.3,1,Monday,12:17,12.6,5.2,26.3,12,Afternoon,False
1249,8,14,5,6.6,1,Monday,21:15,8.8,8.0,16.8,21,Night,False
1250,11,15,4,7.3,2,Friday,19:11,13.0,5.5,36.7,19,Evening,False
1251,6,11,3,6.1,0,Thursday,11:04,8.7,15.8,21.2,11,Morning,False
1252,6,12,4,5.9,0,Saturday,02:32,8.5,7.5,11.6,2,Night,True
1253,7,11,4,6.1,1,Tuesday,08:52,8.4,18.0,17.1,8,Morning,False
1254,10,15,5,8.2,0,Thursday,17:37,9.8,10.8,22.0,17,Evening,False
1255,9,13,3,7.1,1,Wednesday,19:50,8.2,29.0,31.1,19,Evening,False
1256,10,13,2,8.9,0,Thursday,15:43,2.8,37.7,51.5,15,Afternoon,False
1257,13,16,3,5.3,1,Thursday,11:29,8.1,17.1,36.1,11,Morning,False
1258,13,19,5,11.4,0,Tuesday,19:58,8.7,13.1,36.5,19,Evening,False
1259,7,14,4,5.2,0,Monday,13:04,9.5,22.0,17.2,13,Afternoon,False
1260,7,13,4,9.4,0,Saturday,19:37,7.9,15.8,25.2,19,Evening,True
1261,9,13,4,7.5,1,Saturday,20:10,9.0,0.0,15.9,20,Evening,True
1262,10,14,2,9.1,0,Sunday,04:02,1.2,19.1,30.5,4,Night,True
1263,7,13,4,6.5,0,Wednesday,14:13,11.8,20.0,13.7,14,Afternoon,False
1264,8,13,3,6.3,0,Friday,17:45,9.2,21.0,26.6,17,Evening,False
1265,12,20,6,6.3,0,Monday,14:22,12.4,17.4,19.7,14,Afternoon,False
1266,14,18,4,5.3,0,Thursday,15:37,8.7,16.6,28.4,15,Afternoon,False
1267,5,11,4,9.9,0,Thursday,10:42,11.6,6.5,14.1,10,Morning,False
1268,12,16,3,6.3,0,Sunday,18:18,3.8,12.2,26.7,18,Evening,True
1269,2,11,5,10.8,1,Tuesday,01:58,6.0,9.5,6.1,1,Night,False
1270,7,11,4,4.0,1,Tuesday,15:41,3.6,5.2,9.9,15,Afternoon,False
1271,8,13,4,8.5,0,Wednesday,17:01,11.1,9.4,23.2,17,Evening,False
1272,8,15,5,11.4,1,Monday,14:59,9.7,13.8,32.5,14,Afternoon,False
1273,5,9,4,11.2,0,Tuesday,08:43,6.2,21.7,17.3,8,Morning,False
1274,4,7,2,4.4,1,Sunday,07:31,3.8,14.5,11.1,7,Morning,True
1275,8,11,3,5.3,0,Wednesday,07:33,7.2,17.8,18.6,7,Morning,False
1276,6,11,5,5.6,1,Saturday,20:27,10.4,12.2,10.3,20,Evening,True
1277,9,13,4,7.9,2,Friday,08:03,13.0,3.4,30.2,8,Morning,False
1278,13,19,5,4.5,1,Wednesday,11:59,9.7,6.6,15.7,11,Morning,False
1279,14,20,5,8.1,1,Friday,11:45,9.6,13.9,35.9,11,Morning,False
1280,9,15,4,7.0,1,Monday,14:19,14.5,5.5,50.7,14,Afternoon,False
1281,10,14,4,9.1,1,Wednesday,17:02,6.7,25.5,37.3,17,Evening,False
1282,6,13,4,2.0,1,Sunday,18:36,10.8,6.7,4.9,18,Evening,True
1283,12,17,5,8.1,0,Tuesday,07:15,8.0,12.0,21.2,7,Morning,False
1284,6,10,4,6.0,0,Wednesday,21:31,3.4,1.5,9.2,21,Night,False
1285,5,12,5,6.0,2,Saturday,13:08,9.2,11.4,20.2,13,Afternoon,True
1286,7,13,4,5.8,0,Tuesday,01:04,6.1,17.8,10.1,1,Night,False
1287,11,20,4,11.7,0,Tuesday,16:47,9.2,24.0,44.7,16,Afternoon,False
1288,10,13,3,4.7,1,Monday,10:11,3.0,14.8,23.7,10,Morning,False
1289,12,17,5,3.4,2,Thursday,19:13,12.5,6.5,14.9,19,Evening,False
1290,8,12,3,9.9,0,Saturday,00:37,2.1,12.1,22.1,0,Night,True
1291,12,16,4,6.3,1,Friday,12:20,11.2,0.3,27.9,12,Afternoon,False
1292,12,14,2,10.6,2,Thursday,13:18,8.2,40.4,104.9,13,Afternoon,False
1293,8,13,3,2.7,2,Saturday,11:40,8.6,8.8,13.6,11,Morning,True
1294,9,16,4,12.1,1,Thursday,11:49,6.7,27.5,44.7,11,Morning,False
1295,9,13,3,6.9,0,Sunday,20:07,6.1,7.6,24.7,20,Evening,True
1296,6,10,3,11.8,1,Wednesday,10:58,7.4,21.7,55.4,10,Morning,False
1297,6,10,4,7.0,0,Monday,11:51,6.8,6.2,16.9,11,Morning,False
1298,10,15,5,4.5,0,Saturday,18:53,13.9,4.3,15.6,18,Evening,True
1299,9,15,4,4.2,0,Sunday,19:03,8.7,2.8,11.7,19,Evening,True
1300,8,14,5,10.3,0,Tuesday,14:18,10.5,24.3,23.2,14,Afternoon,False
1301,10,13,3,4.8,1,Monday,20:19,6.8,13.3,25.7,20,Evening,False
1302,8,12,4,5.1,2,Saturday,20:40,9.5,17.1,20.8,20,Evening,True
1303,6,10,4,7.5,1,Monday,21:58,9.2,29.0,24.1,21,Night,False
1304,13,16,3,7.6,2,Saturday,15:20,8.7,11.6,54.8,15,Afternoon,True
1305,6,10,4,8.3,1,Friday,02:38,6.6,10.2,12.5,2,Night,False
1306,6,9,3,9.0,0,Tuesday,21:48,4.8,17.6,18.2,21,Night,False
1307,11,16,4,6.6,2,Wednesday,13:45,9.3,11.2,32.0,13,Afternoon,False
1308,19,26,5,10.0,2,Saturday,18:52,14.7,13.0,69.5,18,Evening,True
1309,10,18,5,9.5,0,Saturday,17:07,12.3,14.6,29.9,17,Evening,True
1310,8,13,5,4.4,2,Monday,12:09,13.2,15.7,13.9,12,Afternoon,False
1311,12,19,6,9.8,3,Monday,14:23,10.1,16.8,42.3,14,Afternoon,False
1312,11,13,2,5.4,1,Monday,12:36,10.9,32.7,50.4,12,Afternoon,False
1313,10,16,5,5.3,0,Monday,19:22,13.4,10.6,14.5,19,Evening,False
1314,3,9,4,7.4,1,Monday,18:00,9.5,11.0,15.4,18,Evening,False
1315,7,13,5,9.3,0,Sunday,13:01,10.0,17.7,24.8,13,Afternoon,True
1316,3,8,3,12.3,0,Sunday,09:26,0.0,29.3,19.4,9,Morning,True
1317,2,5,3,11.0,0,Saturday,11:19,8.7,39.5,16.6,11,Morning,True
1318,13,20,5,7.5,1,Friday,13:34,15.3,0.0,14.5,13,Afternoon,False
1319,14,18,4,7.4,1,Tuesday,18:16,6.8,20.6,39.6,18,Evening,False
1320,8,13,5,6.7,1,Saturday,16:24,9.2,23.0,17.6,16,Afternoon,True
1321,5,9,4,10.4,0,Tuesday,15:53,12.1,16.2,16.5,15,Afternoon,False
1322,8,12,3,4.8,0,Tuesday,11:26,8.4,15.5,17.7,11,Morning,False
1323,6,13,4,11.2,1,Tuesday,13:48,12.6,25.9,29.3,13,Afternoon,False
1324,14,19,4,4.5,0,Monday,15:06,5.1,18.4,22.2,15,Afternoon,False
1325,12,17,5,13.6,0,Wednesday,12:32,2.9,21.6,46.2,12,Afternoon,False
1326,3,8,4,5.8,0,Saturday,08:55,8.6,14.8,3.7,8,Morning,True
1327,5,10,4,9.8,1,Thursday,04:13,5.2,10.5,13.3,4,Night,False
1328,6,11,5,7.1,1,Wednesday,19:12,11.3,11.9,20.3,19,Evening,False
1329,5,8,3,10.3,1,Thursday,00:14,8.7,0.0,19.9,0,Night,False
1330,8,11,3,6.4,0,Monday,11:28,10.6,14.8,28.4,11,Morning,False
1331,13,18,2,10.6,0,Tuesday,12:53,13.5,64.3,100.9,12,Afternoon,False
1332,5,9,4,4.9,1,Friday,12:11,10.1,1.7,14.3,12,Afternoon,False
1333,5,10,3,8.3,0,Sunday,13:35,7.1,14.8,17.0,13,Afternoon,True
1334,13,18,4,8.1,2,Monday,11:07,20.0,24.6,48.2,11,Morning,False
1335,8,12,4,9.9,2,Wednesday,10:53,7.8,7.7,31.4,10,Morning,False
1336,5,9,4,10.9,0,Wednesday,16:16,6.9,16.5,18.6,16,Afternoon,False
1337,7,11,3,13.1,1,Thursday,13:44,9.6,49.0,53.9,13,Afternoon,False
1338,4,8,3,14.2,0,Sunday,07:51,5.8,22.5,19.8,7,Morning,True
1339,13,17,4,6.4,0,Tuesday,19:07,11.1,18.9,28.5,19,Evening,False
1340,9,16,4,7.4,0,Wednesday,11:56,14.0,23.7,26.0,11,Morning,False
1341,11,17,4,12.5,0,Thursday,07:39,5.4,25.8,38.1,7,Morning,False
1342,3,7,4,7.5,0,Saturday,07:05,7.4,15.1,8.5,7,Morning,True
1343,9,13,4,8.6,1,Monday,12:59,9.4,11.3,36.3,12,Afternoon,False
1344,9,13,3,9.9,0,Saturday,07:57,6.2,28.2,39.5,7,Morning,True
1345,12,21,6,5.9,2,Friday,15:27,7.9,13.9,20.2,15,Afternoon,False
1346,8,12,4,3.8,1,Monday,15:16,7.5,15.7,12.5,15,Afternoon,False
1347,8,12,3,7.4,2,Friday,16:46,15.0,9.3,33.8,16,Afternoon,False
1348,4,11,5,7.3,0,Sunday,19:14,3.4,8.0,8.7,19,Evening,True
1349,7,10,3,7.6,0,Sunday,13:35,14.7,15.8,65.0,13,Afternoon,True
1350,3,10,5,10.4,2,Monday,10:35,8.5,17.0,20.7,10,Morning,False
1351,7,13,6,6.6,0,Wednesday,18:26,11.5,6.4,9.4,18,Evening,False
1352,14,20,4,8.7,1,Wednesday,12:39,9.4,21.7,46.1,12,Afternoon,False
1353,9,15,5,7.1,2,Saturday,12:44,13.5,9.8,28.8,12,Afternoon,True
1354,12,16,4,6.8,0,Saturday,09:49,14.7,9.6,27.0,9,Morning,True
1355,5,11,4,2.0,1,Monday,16:19,8.4,0.0,5.8,16,Afternoon,False
1356,6,10,3,7.5,0,Sunday,17:35,8.9,4.9,18.2,17,Evening,True
1357,21,26,5,9.6,1,Monday,13:34,11.8,25.5,93.2,13,Afternoon,False
1358,12,17,3,7.4,1,Thursday,14:17,6.0,6.1,43.2,14,Afternoon,False
1359,13,19,4,8.5,1,Monday,20:31,11.5,18.0,43.0,20,Evening,False
1360,5,9,3,2.3,1,Wednesday,08:35,6.6,8.4,6.3,8,Morning,False
1361,6,11,3,10.2,0,Thursday,18:49,8.7,30.9,47.7,18,Evening,False
1362,16,23,5,2.8,0,Monday,13:12,10.8,12.6,17.4,13,Afternoon,False
1363,13,16,3,8.0,0,Saturday,18:14,10.3,11.9,53.2,18,Evening,True
1364,10,15,5,4.4,0,Sunday,19:14,0.7,4.6,11.1,19,Evening,True
1365,12,18,5,8.3,1,Friday,08:10,8.3,1.5,29.3,8,Morning,False
1366,13,19,5,9.3,1,Saturday,10:05,12.4,8.3,40.0,10,Morning,True
1367,8,11,3,6.8,1,Monday,21:41,8.7,27.0,28.0,21,Night,False
1368,12,17,4,8.5,1,Wednesday,14:54,10.0,35.3,69.8,14,Afternoon,False
1369,8,11,2,4.6,2,Thursday,17:48,7.8,21.6,33.2,17,Evening,False
1370,3,5,2,5.9,0,Friday,16:37,6.8,23.3,21.5,16,Afternoon,False
1371,13,21,5,6.8,0,Thursday,14:52,11.6,10.4,25.6,14,Afternoon,False
1372,9,15,4,8.7,2,Saturday,20:54,14.4,33.7,37.6,20,Evening,True
1373,3,7,4,7.9,1,Saturday,07:42,11.4,16.7,14.0,7,Morning,True
1374,4,7,3,7.4,0,Wednesday,23:58,2.3,16.1,6.8,23,Night,False
1375,10,15,4,4.6,0,Tuesday,10:11,5.8,6.8,13.1,10,Morning,False
1376,7,13,4,5.9,0,Tuesday,15:26,8.7,0.0,10.8,15,Afternoon,False
1377,6,11,5,8.9,0,Friday,04:26,3.1,13.9,8.8,4,Night,False
1378,11,18,6,9.4,0,Sunday,18:36,7.3,13.7,22.6,18,Evening,True
1379,14,19,4,9.9,0,Monday,09:41,5.9,27.9,40.5,9,Morning,False
1380,7,12,3,7.2,0,Thursday,21:19,7.9,17.9,21.5,21,Night,False
1381,12,18,5,7.4,2,Friday,20:41,11.3,14.8,30.0,20,Evening,False
1382,9,14,5,3.7,0,Monday,11:49,5.5,14.5,10.9,11,Morning,False
1383,3,8,4,7.7,0,Saturday,01:59,7.7,0.0,7.8,1,Night,True
1384,12,17,3,6.5,1,Saturday,14:27,13.0,39.3,44.9,14,Afternoon,True
1385,9,13,4,10.5,1,Wednesday,20:21,8.2,26.8,33.6,20,Evening,False
1386,7,12,4,8.9,1,Sunday,03:12,8.2,1.1,17.9,3,Night,True
1387,14,17,3,8.0,0,Monday,15:49,6.5,23.5,54.1,15,Afternoon,False
1388,13,18,4,12.8,0,Saturday,21:23,8.8,14.8,56.5,21,Night,True
1389,10,14,4,9.6,0,Thursday,09:48,9.4,13.6,25.1,9,Morning,False
1390,12,16,3,8.7,1,Thursday,10:49,6.2,22.9,40.8,10,Morning,False
1391,8,11,3,10.5,0,Monday,10:45,4.5,33.6,40.5,10,Morning,False
1392,4,8,2,7.5,1,Sunday,16:08,5.2,21.4,26.5,16,Afternoon,True
1393,5,10,3,9.4,0,Friday,21:37,11.1,46.9,26.4,21,Night,False
1394,6,11,3,5.1,1,Saturday,21:33,8.3,12.7,17.5,21,Night,True
1395,7,14,5,10.4,0,Wednesday,13:09,9.7,18.0,21.2,13,Afternoon,False
1396,7,9,2,4.2,0,Thursday,10:21,8.7,16.6,14.8,10,Morning,False
1397,6,10,4,7.6,2,Wednesday,17:36,5.3,30.3,28.8,17,Evening,False
1398,6,11,4,7.5,0,Monday,01:34,6.7,18.2,12.3,1,Night,False
1399,9,14,5,5.5,0,Thursday,12:50,13.0,0.4,14.1,12,Afternoon,False
1400,9,14,4,10.2,1,Saturday,16:45,11.5,20.6,36.7,16,Afternoon,True
1401,7,12,4,5.9,0,Saturday,08:13,9.4,15.6,15.8,8,Morning,True
1402,4,9,3,6.8,0,Wednesday,09:43,8.3,13.5,13.1,9,Morning,False
1403,15,21,5,8.8,1,Monday,10:38,14.4,20.7,37.9,10,Morning,False
1404,3,8,4,6.7,1,Sunday,18:18,3.2,19.2,15.2,18,Evening,True
1405,5,10,3,7.0,1,Tuesday,07:26,4.4,30.3,14.1,7,Morning,False
1406,6,9,3,5.0,1,Thursday,06:34,4.8,15.7,10.8,6,Morning,False
1407,10,15,5,8.5,2,Thursday,10:18,12.4,10.4,26.9,10,Morning,False
1408,9,15,5,6.0,0,Sunday,15:04,11.0,0.0,9.4,15,Afternoon,True
